t;x0;y0;x1;y1;x2;y2
1.0961949487159959;-0.25753027297653647;0.3722759564658443;0.4881934230888383;0.46788269046449865;-0.2306631501123014;-0.8401586469303428
1.1116142932282191;-0.2380915444186915;0.37226035997500273;0.4718412630429728;0.4709128421519028;-0.2337497186242809;-0.8431732021269054
1.1259400397950787;-0.2196205456049215;0.3721586613944395;0.4561931757790141;0.47358669222569305;-0.23657263017409216;-0.8457453536201324
1.1392489025489705;-0.20207334413034234;0.3719986146284031;0.4412283187763117;0.4759390505412647;-0.23915497464596897;-0.8479376651696676
1.151613288665406;-0.18540599125106738;0.371802973352445;0.42692409864618047;0.4780012087423373;-0.24151810739511273;-0.8498041820947821
1.1631012240853484;-0.16957512156141652;0.3715902282359658;0.4132567934260905;0.47980126791244376;-0.2436816718646736;-0.8513914961484095
1.1737763826634444;-0.15453838733818198;0.37137525692106516;0.4002020465212782;0.48136445112434145;-0.24566365918309588;-0.8527397080454064
1.183698188375268;-0.14025476389976407;0.37116989123274174;0.38773525546338133;0.48271339567038585;-0.24748049156361696;-0.8538832869031274
1.1929219675707863;-0.1266847550404047;0.3709834081129837;0.3758318748099075;0.4838684223926763;-0.2491471197695025;-0.8548518305056598
1.2014991338836403;-0.11379052172942088;0.37082295169788804;0.3644676492915463;0.4848477812810803;-0.2506771275621251;-0.8556707329789681
1.2094773928157863;-0.10153595239899725;0.37069389417704335;0.35361879049383604;0.48566787365259123;-0.2520828380948385;-0.8563617678296344
1.2169009563324817;-0.08988668933914835;0.37060014285871007;0.3432621080907123;0.4863434519297215;-0.2533754187515636;-0.8569435947884313
1.2238107604329296;-0.07881012254015127;0.37054440039145964;0.3333751046354567;0.48688779845550445;-0.25456498209530515;-0.8574321988469639
1.2302446806324585;-0.06827535984542835;0.3705283844885723;0.3239360412931497;0.4873128849923749;-0.255660681447721;-0.857841269480947
1.2362377418045793;-0.05825318028972631;0.3705530128445833;0.31492398053753573;0.48762951462786025;-0.2566708002478091;-0.8581825274724434
1.2418223199948923;-0.04871597589012502;0.3706185582755568;0.30631881068106276;0.4878474477972221;-0.2576028347909374;-0.8584660060727788
1.247028334655476;-0.03963768595122921;0.37072477848699725;0.298101256212877;0.487975514061321;-0.2584635702616474;-0.8587002925483181
1.2518834304204565;-0.0309937269144888;0.3708710242929972;0.2902528771095791;0.4880217111762245;-0.25925915019508994;-0.8588927354692215
1.256413147989682;-0.022760920056693213;0.3710563295853294;0.2827560596962925;0.48799329286864734;-0.25999513963959897;-0.8590496224539766
1.260641084026077;-0.014917418753931357;0.37127948588318255;0.2755940011340465;0.48789684660494453;-0.26067658238011476;-0.859176332488127
1.2645890402557505;-0.007442636490326199;0.3715391038851349;0.2687506891274583;0.48773836251391406;-0.26130805263713175;-0.8592774663990488
1.2682771620653215;-0.00031717654720673626;0.37183366408473273;0.2622108782134318;0.4875232945015224;-0.26189370166622467;-0.8593569585862549
1.2717240670482104;0.0064772360458399325;0.3721615582027071;0.25596006364614093;0.48725661448155294;-0.26243729969198043;-0.8594181726842599
1.2749469640133828;0.012957819912648622;0.3725211229231638;0.24998445368447422;0.48694286053928887;-0.2629422735971224;-0.8594639834624526
1.2779617629838336;0.019140799806931955;0.3729106671906919;0.24427094095678112;0.48658617975112123;-0.26341174076371265;-0.8594968469418129
1.280783176777954;0.025041466102066444;0.3733284941362295;0.23880707334411075;0.4861903662916369;-0.26384853944617676;-0.8595188604278662
1.2834248146893814;0.030674231162884258;0.3737729185252825;0.23358102485335794;0.4857588953899039;-0.2642552560162417;-0.8595318139151862
1.2858992688679465;0.036052682732235164;0.3742422804943594;0.22858156667456456;0.48529495361615443;-0.26463424940679925;-0.8595372341105136
1.2882181938942816;0.04118963432405037;0.3747349562114292;0.22379803871531473;0.4848014659291044;-0.2649876730393646;-0.8595364221405334
1.2903923800724684;0.04609717276059069;0.3752493660034029;0.2192203217407551;0.48428111985312716;-0.2653174945013453;-0.8595304858565298
1.2924318209225913;0.05078670298239685;0.37578398040823197;0.21483881022882528;0.48373638710732164;-0.26562551321122163;-0.8595203675155533
1.2943457753098984;0.0552689902339932;0.37633732453387353;0.21064438604932953;0.48316954297073444;-0.26591337628332223;-0.8595068675046077
1.2961428246489932;0.059554199804642965;0.37690798105391426;0.20662839298186053;0.4825826836235555;-0.26618259278650297;-0.8594906646774695
1.2978309255600498;0.06365193443175297;0.37749459211152825;0.20278261213419488;0.48197774167958735;-0.26643454656594734;-0.8594723337911153
1.299417458345044;0.06757126951580357;0.3780958603653372;0.1990992382661107;0.48135650009269315;-0.26667050778191376;-0.8594523604580301
1.3009092716166226;0.07132078627218018;0.3787105493726238;0.19557085702929083;0.48072060459773913;-0.26689164330147047;-0.8594311539703626
1.3023127233869376;0.07490860293939154;0.3793374834745668;0.1921904231250761;0.4800715748258271;-0.2670990260644671;-0.8594090583003936
1.3036337188959892;0.07834240414584165;0.3799755473200652;0.18895123938531677;0.47941081421779935;-0.2672936435311579;-0.8593863615378643
1.3048777454381626;0.08162946853225538;0.3806236851420472;0.1858469367750231;0.4787396188451083;-0.26747640530727795;-0.8593633039871552
1.3060499044241662;0.08477669471623989;0.3812808998797726;0.18287145531548052;0.4780591852354677;-0.2676481500317199;-0.85934008511524
1.3071549408910363;0.08779062566201187;0.38194625221965767;0.18001902593979188;0.4773706172943892;-0.26780965160180326;-0.8593168695140465
1.3081972706596228;0.09067747152054435;0.3826188596126754;0.17728415328292244;0.47667493240470044;-0.2679616248034663;-0.8592937920173755
1.3091810053186317;0.093443130985778;0.3832978953090379;0.1746615994199573;0.4759730667835507;-0.2681047304057348;-0.8592709620925884
1.3101099752026646;0.09609321121332776;0.383982587438736;0.17214636855943957;0.4752658801713528;-0.26823957977276686;-0.8592484676100884
1.310987750517386;0.0986330463395988;0.38467221815352004;0.16973369270128766;0.47455415992545114;-0.268366739040886;-0.8592263780789708
1.3118176607562537;0.1010677146446421;0.3853661228373557;0.16741901825879504;0.47383862458720666;-0.26848673290343666;-0.859204747424562
1.3126028125342777;0.10340205437597835;0.3860636893760031;0.16519799366468318;0.47311992699700295;-0.26860004804066107;-0.8591836163730057
1.313346105979583;0.10564067832393984;0.386764357489475;0.16306645790755406;0.47239865700866807;-0.2687071362314934;-0.8591630144981427
1.3140502497798834;0.10778798713862055;0.38746761809626623;0.16102043003704267;0.4716753438826288;-0.26880841717566273;-0.8591429619788946
1.3147177750151506;0.10984818150654424;0.38817301271107596;0.1590560995509824;0.4709504583963392;-0.2689042810575262;-0.8591234711074148
1.3153510478679287;0.11182527321359674;0.3888801328480474;0.15716981766204716;0.47022441473522536;-0.26899509087564344;-0.8591045475832725
1.3159522813183766;0.11372309519321963;0.38958861942288114;0.15535808936969767;0.46949757220040433;-0.26908118456291685;-0.8590861916232853
1.3165235459188207;0.11554531064742779;0.3902981621459904;0.15361756627166084;0.46877023676645085;-0.2691628769190882;-0.859068398912441
1.3170667797293811;0.11729542131022475;0.39100849889446515;0.15194504006417892;0.46804266252340593;-0.2692404613744032;-0.8590511614178709
1.3175837975069442;0.11897677497928118;0.391719415076551;0.15033743662455742;0.4673150530076062;-0.26931421160383817;-0.859034468084157
1.318076299219895;0.12059257239981946;0.39243074299390335;0.14879181060779673;0.4665875624320724;-0.26938438300761575;-0.8590183054259756
1.3185458779522536;0.12214587357332363;0.3931423612076906;0.14730534049845856;0.46586029682419994;-0.26945121407178174;-0.8590026580318904
1.3189940272725202;0.12363960361775368;0.3938541939465123;0.1458753240059034;0.4651333150440795;-0.2695149276236566;-0.8589875089905916
1.3194221481183168;0.12507655824051625;0.3945662105760785;0.14449917375247295;0.4644066296737338;-0.26957573199298873;-0.8589728402498121
1.3198315552454214;0.12645940888675805;0.3952784251583103;0.1431744132020672;0.46368020775835733;-0.26963382208882475;-0.8589586329166675
1.320223483300062;0.12779070766863315;0.39599089615954763;0.14189867273453555;0.4629539713468913;-0.2696893804031682;-0.8589448675064388
1.3205990925308488;0.1290728920437109;0.39670372630697426;0.14066968590240939;0.4622277978401288;-0.2697425779461198;-0.8589315241471029
1.3209594742128599;0.13030828940398226;0.3974170627023395;0.13948528572087263;0.4615015200415996;-0.26979357512485436;-0.8589185827439391
1.321305655782864;0.13149912148930415;0.398131097181681;0.13834340107879575;0.4607749259285399;-0.2698425225680994;-0.8589060231102209
1.3216386057314198;0.13264750869648131;0.39884606699952774;0.13724205320770191;0.46004775806808473;-0.2698895619041827;-0.8588938250676125
1.3219592382839949;0.1337554743075397;0.3995622559040553;0.1361793521910462;0.459319712615613;-0.26993482649858536;-0.8588819685196682
1.3222684178813724;0.13482494858083177;0.4002799956287077;0.1351534935728372;0.45859043787335046;-0.2699784421536684;-0.8588704335020582
1.322566963494223;0.13585777272735747;0.40099966788188823;0.13416275504921132;0.4578595323298445;-0.2700205277765682;-0.8588592002117328
1.3228556527862143;0.13685570271642433;0.40172170687697567;0.13320549330179907;0.45712654214056725;-0.2700611960182228;-0.858848249017543
1.3231352261343172;0.1378204128256637;0.4024466024278333;0.13228014105990815;0.4563909580268342;-0.2701005538855713;-0.8588375604546676
1.3234063905349949;0.138753498909233;0.40317490368248055;0.13138520442245505;0.45565221152162255;-0.2701387033316875;-0.8588271152041033
1.3236698233638284;0.1396564811360652;0.4039072234012018;0.1305192606838495;0.45490967065931376;-0.27017574181991416;-0.8588168940605158
1.3239261759933263;0.14053080606964072;0.4046442427527813;0.12968095679359812;0.45416263513734534;-0.2702117628632383;-0.8588068778901269
1.3241760771878095;0.1413778476622838;0.4053867163271108;0.12886900886574087;0.45341033125635544;-0.2702468565280241;-0.8587970475834665
1.3244201361680785;0.1421989066601773;0.406135476895294;0.1280822032273621;0.45265190711353553;-0.2702811098875388;-0.8587873840088298
1.3246589451341761;0.14299520760124976;0.4068914390017208;0.1273193997948263;0.4518864289747548;-0.27031460739607543;-0.8587778679764759
1.3248930808478214;0.14376789206013085;0.4076555996558113;0.1265795390682504;0.45111288057553334;-0.27034743112838067;-0.858768480231345
1.3251231046204823;0.14451800615760532;0.4084290331686982;0.12586165463586918;0.45033016833429723;-0.2703796607934739;-0.8587592015029959
1.3253495596240148;0.14524647935584956;0.409212875119451;0.12516489401636124;0.4495371375405199;-0.2704113733722102;-0.8587500126599713
1.3255729637702616;0.14595409015846142;0.41000828713037485;0.12448855197622573;0.4487326079146887;-0.27044264213468655;-0.858740895045064
1.325793795607421;0.14664141314685045;0.41081638979272295;0.12383212153601363;0.44791544131113514;-0.27047353468286345;-0.8587318311038585
1.3260124699118125;0.14730874157827975;0.4116381462557347;0.12319536797938244;0.44708465919948587;-0.2705041095576616;-0.858722805455221
1.3262293000539422;0.14795598413870623;0.41247417829779426;0.122578426868852;0.4462396282437865;-0.27053441100755765;-0.8587138065415811
1.326444448082089;0.14858254929663647;0.41332451070399767;0.12198191276027254;0.4453803181362069;-0.2705644620569085;-0.8587048288402049
1.3266578744741693;0.14918726320482156;0.41418828713266914;0.12140699434307674;0.4445075880188724;-0.2705942575478978;-0.8586958751515419
1.3268693177033581;0.14976840957998847;0.41506358805090215;0.12085535178122599;0.44362336963841253;-0.2706237613612139;-0.858686957689315
1.3270783447504897;0.15032398470985026;0.4159475518915837;0.12032892882566765;0.44273054428434777;-0.2706529135355174;-0.8586780961759318
1.3272844871278469;0.15085215455213796;0.41683691121700983;0.11982949472859489;0.4418324009939074;-0.27068164928073235;-0.8586693122109176
1.3274874108643118;0.1513517182174347;0.4177287622755698;0.11935820444706588;0.44093185972338256;-0.27070992266450006;-0.8586606219989528
1.3276870314736868;0.1518223315243502;0.418621171375396;0.11891539104592609;0.440030859859379;-0.2707377225702758;-0.8586520312347754
1.3278835306936123;0.15226442475560736;0.41951337263840366;0.11850065018682998;0.4391301614718076;-0.27076507494243685;-0.8586435341102117
1.3280773033880002;0.15267894675637445;0.4204056287732085;0.11811308855812218;0.43822948658131894;-0.27079203531449614;-0.8586351153545279
1.328268885450935;0.1530670950381532;0.4212989612057223;0.1177515836813902;0.43732779197552524;-0.2708186787195429;-0.8586267531812479
1.3284588939258997;0.15343011148036284;0.42219489626464485;0.11741497984703068;0.4364235255256392;-0.27084509132739304;-0.8586184217902844
1.328647987394605;0.15376915283718576;0.42309527847685335;0.1171022120829731;0.4355148145703402;-0.27087136492015834;-0.8586100930471938
1.3288368430909308;0.1540852167539617;0.4240021469209479;0.1168123769501611;0.43459959054422864;-0.2708975937041223;-0.8586017374651768
1.3290261441145135;0.15437910106981886;0.424917651445769;0.11654477146075409;0.433675673314402;-0.2709238725305725;-0.8585933247601713
1.3292165702161434;0.1546513797266629;0.4258439818750716;0.11629891588875713;0.43274084238148064;-0.27095029561541956;-0.8585848242565525
1.3294087859253516;0.1549023849177051;0.42678328205902427;0.11607456997450928;0.4317929233593906;-0.2709769548922139;-0.8585762054184151
1.3296034192843862;0.15513219060652414;0.42773751690947964;0.11587174645976867;0.430829921905175;-0.27100393706629233;-0.8585674388146548
1.3298010236634394;0.1553405985588919;0.42870825683203606;0.1156907197732455;0.4298502410415542;-0.27103131833213695;-0.8585584978735904
1.330002016404047;0.1555271366936539;0.429696351942793;0.11553201920294341;0.4288530097961551;-0.27105915589659685;-0.8585493617389482
1.3302065969695371;0.15569109193896535;0.4307015157008709;0.11539638475199317;0.4278385034424806;-0.27108747669095806;-0.8585400191433517
1.3304146707959346;0.15583160970949037;0.431721956505775;0.11528465719764676;0.42680851562661903;-0.2711162669071367;-0.8585304721323942
1.3306258370646928;0.15594787815627023;0.4327543510961234;0.11519759225110238;0.42576638585137333;-0.2711454704073722;-0.858520736947497
1.3308394974673394;0.156039354572209;0.43379443392026745;0.11513564929155805;0.42471640540138716;-0.2711750038637666;-0.8585108393216548
1.3310550643277008;0.15610592030709441;0.43483807064603797;0.11509886527110842;0.42366273435710494;-0.2712047855782024;-0.8585008050031432
1.3312721517360409;0.15614787202517905;0.4358822175863403;0.11508688984342372;0.4226084332089712;-0.2712347618686023;-0.8584906507953117
1.331490651975119;0.15616577770704285;0.43692528357858307;0.11509913983741532;0.42155509715699935;-0.2712649175444577;-0.8584803807355826
1.3317107052080441;0.15616030246524917;0.43796695008123737;0.1151349691623562;0.42050303713544057;-0.27129527162760486;-0.8584699872166781
1.3319326265938602;0.1561320784635351;0.43900778102950183;0.11519378875288666;0.41945167313930387;-0.27132586721642127;-0.8584594541688059
1.332156838142185;0.15608163307300485;0.44004886186544423;0.11527512895992499;0.4183998982451507;-0.27135676203292936;-0.8584487601105951
1.3323838209426466;0.15600935963323062;0.44109154509307497;0.11537866217030156;0.41734633521796966;-0.27138802180353166;-0.8584378803110447
1.3326140864932996;0.15591551218324065;0.4421372944773138;0.1155042041044178;0.4162894936145833;-0.27141971628765793;-0.8584267880918972
1.33284816144376;0.15580021133203414;0.44318759825863197;0.11565170583087797;0.4152278572570662;-0.2714519171629116;-0.8584154555156982
1.3330865806225773;0.1556634541502662;0.4442439249342996;0.11582124290439183;0.4141599287537459;-0.2714846970546575;-0.8584038536880455
1.333329884849075;0.1555051246168635;0.4453077035934001;0.11601300460809888;0.4130842492385464;-0.2715181292249618;-0.8583919528319466
1.3335786214017245;0.155325003123358;0.4463803178203594;0.11622728450280632;0.41199940441065286;-0.2715522876261638;-0.8583797222310123
1.3338333458904341;0.1551227745312976;0.44746310668110006;0.11646447261439064;0.4109040234176448;-0.2715872471456877;-0.858367130098745
1.3340946248386667;0.15489803472266211;0.448557369161661;0.11672504922335261;0.4097967742439748;-0.2716230839460142;-0.8583541434056359
1.3343630386120329;0.15465029575473746;0.44966437011322274;0.11700958009470444;0.4086763575672413;-0.27165987584944135;-0.8583407276804641
1.3346391844914403;0.15437898980345724;0.45078534660323255;0.11731871293610945;0.4075415001914258;-0.2716977027395661;-0.8583268467946584
1.3349236798078865;0.15408347206781178;0.45192151416876813;0.11765317489998361;0.4063909485640877;-0.2717366469677948;-0.8583124627328559
1.3352171650783244;0.15376302282273133;0.4530740726216423;0.1180137709335324;0.4052234627300586;-0.2717767937562631;-0.858297535351701
1.3355203071658104;0.1534168487304404;0.45424421142926774;0.11840138286955654;0.40403781069537337;-0.27181823159999635;-0.8582820221246412
1.335833802433815;0.15304408356729346;0.4554331145018278;0.11881696909650126;0.40283276337120516;-0.2718610526637941;-0.8582658778730331
1.3361583799423606;0.15264378842832949;0.45664196453646483;0.11926156475158299;0.4016070899432874;-0.2719053531799119;-0.8582490544797524
1.3364948046821208;0.152214951513076;0.45787194687123217;0.11973628233241596;0.40035955371267984;-0.27195123384549136;-0.8582315005839122
1.3368438808746361;0.15175648754811197;0.45912425292989995;0.12024231267488461;0.3990889083235226;-0.27199880022299594;-0.8582131612534227
1.3372064553618164;0.1512672368938361;0.4604000833168087;0.12078092625229649;0.3977938943152996;-0.27204816314613195;-0.8581939776321085
1.3375834210958806;0.1507459643885259;0.4617006505767598;0.12135347474347732;0.39647323598166617;-0.2720994391320026;-0.8581738865584261
1.3379757207610314;0.15019135794748845;0.4630271817047603;0.12196139285538726;0.39512563844668164;-0.27215275080287504;-0.8581528201514421
1.3383843505433322;0.14960202694635977;0.46438092043244417;0.1226062003724354;0.393749784927678;-0.2722082273187945;-0.8581307053601223
1.3388103640691706;0.14897650040670457;0.46576312932875336;0.12328950441596878;0.39234433414261327;-0.2722660048226727;-0.8581074634713667
1.3392548765327774;0.1483132249969501;0.46717509174842803;0.12401300190238389;0.39090791782332057;-0.27232622689933333;-0.8580830095717487
1.3397190690495289;0.14761056283294352;0.46861811370733775;0.12477848221907505;0.38943913824914494;-0.27238904505201794;-0.8580572519564827
1.3402041932437725;0.1468667891001881;0.47009352566613277;0.12558783009566532;0.3879365658139315;-0.2724546191958528;-0.8580300914800643
1.3407115761073987;0.14608008947726445;0.4716026842864428;0.12644302869400928;0.38639873655439505;-0.27252311817127306;-0.8580014208408379
1.341242625164958;0.14524855733753209;0.47314697420996965;0.12734616294253187;0.38482414958098576;-0.27259472028006326;-0.8579711237909554
1.3417988339603228;0.14437019073783736;0.47472780984045526;0.12829942310572173;0.38321126442301007;-0.27266961384355837;-0.8579390742634653
1.3423817879197504;0.14344288914117892;0.4763466372174828;0.12930510864640035;0.38155849818751303;-0.2727479977875785;-0.8579051354049958
1.3429931706117952;0.14246444987441723;0.47800493595815463;0.13036563237920196;0.37986422254511487;-0.27283008225361843;-0.8578691585032695
1.3436347704608034;0.14143256426678705;0.47970422133575324;0.13148352497344903;0.37812676045950666;-0.27291608924023536;-0.8578309817952599
1.344308487940511;0.1403448134653085;0.4814460464676848;0.13266143980867026;0.3763443826743356;-0.27300625327397804;-0.8577904291420204
1.3450163433080706;0.13919866387271562;0.4832320046660572;0.13390215824041032;0.37451530388642923;-0.27310082211312525;-0.8577473085524864
1.3457604849188987;0.13799146218945427;0.4850637319367561;0.13520859529466073;0.372637678600956;-0.2732000574841143;-0.8577014105377121
1.3465431981799194;0.13672043001869114;0.486942909645856;0.13658380583333737;0.3707095966278367;-0.27330423585202784;-0.8576525062736927
1.3473669151904264;0.1353826580124556;0.48887126733801695;0.13803099121199403;0.3687290782107922;-0.27341364922444894;-0.8576003455488092
1.3482342251354624;0.13397509951796752;0.4908505857174847;0.13955350647103887;0.36669406875049165;-0.2735286059890057;-0.8575446544679763
1.3491478854869066;0.132494563705922;0.4928826997656397;0.14115486807646152;0.3646024331171179;-0.2736494317823828;-0.8574851328827576
1.3501108340791235;0.13093770815102446;0.4949695019847847;0.14283876223767372;0.3624519495272938;-0.2737764703886975;-0.8574214515120785
1.3511262021296984;0.12930103083707062;0.4971129457523828;0.14460905382688827;0.3602403029610763;-0.2739100846639582;-0.8573532487134591
1.3521973282727182;0.12758086157214402;0.49931504875064264;0.14646979590886727;0.3579650781091421;-0.27405065748101065;-0.8572801268597847
1.3533277736871026;0.12577335278388982;0.5015778964558499;0.1484252399052576;0.3556237518139568;-0.27419859268914676;-0.8572016482698067
1.3545213383957304;0.12387446968476964;0.5039036456436805;0.150479846394338;0.35321368499065736;-0.274354316079107;-0.8571173306343378
1.3557820788337005;0.12187997977043706;0.5062945278983226;0.15263829657376682;0.3507321139725859;-0.27451827634420317;-0.8570266418709085
1.357114326768889;0.1197854416485374;0.5087528530671053;0.15490550437433268;0.3481761412648345;-0.27469094602286936;-0.8569289943319396
1.3585227096861905;0.11758619316051898;0.5112810126417303;0.15728662924713094;0.34554272563775;-0.2748728224076492;-0.8568237382794801
1.3600121727399148;0.11527733878103613;0.5138814830148997;0.15978708961905574;0.34282867151362373;-0.27506442840009115;-0.8567101545285232
1.3615880023985802;0.11285373625987594;0.5165568285783947;0.1624125770283249;0.3400306175678885;-0.2752663132882001;-0.8565874461462829
1.3632558519081335;0.1103099824808896;0.5193097046097881;0.1651690709361592;0.3371450244697385;-0.2754790534170481;-0.8564547290795264
1.3650217687119295;0.10764039850615582;0.5221428598938088;0.16806285421127162;0.33416816166997143;-0.27570325271742674;-0.85631102156378
1.3668922239854382;0.10483901375753392;0.5250591390311288;0.17110052929386826;0.3310960931156151;-0.27593954305140145;-0.8561552321467437
1.3688741444376948;0.10189954931162498;0.5280614843497861;0.17428903501128526;0.3279246617860752;-0.2761885843229095;-0.855986146135861
1.3709749465650771;0.0988154002490905;0.531152937358465;0.17763566404508277;0.3246494728925878;-0.27645106429417254;-0.8558024102510525
1.3732025735439546;0.09557961701529784;0.534336639647562;0.18114808101987176;0.32126587558579855;-0.2767276980351689;-0.8556025152333603
1.3755655349627118;0.09218488574632976;0.5376158331300346;0.18483434117289488;0.3177689429945265;-0.2770192269192239;-0.8553847761245609
1.378072949611004;0.08862350750791585;0.5409938595009974;0.18870290955333888;0.31415345039070885;-0.27732641706125405;-0.8551473098917062
1.3807345915630709;0.08488737638781597;0.5444741587792136;0.1927626806877923;0.31041385124419124;-0.2776500570756076;-0.8548880100234048
1.3835609398016775;0.08096795638980277;0.5480602667608967;0.197022998616077;0.3065442509108022;-0.2779909550058791;-0.8546045176716989
1.3865632316388106;0.0768562570857142;0.551755811180979;0.201493677164295;0.3025383776720143;-0.27834993425000853;-0.8542941888529934
1.3897535202169602;0.07254280796626457;0.5555645063603651;0.20618502030551214;0.2983895507903201;-0.27872782827177606;-0.8539540571506852
1.393144736376536;0.06801763145302933;0.5594901460622882;0.21110784239511812;0.2940906452218023;-0.2791254738481468;-0.8535807912840904
1.3967507551989986;0.06327021452547901;0.5635365942491701;0.2162734880300485;0.2896340525677678;-0.27954370255552685;-0.8531706468169379
1.4005864675172568;0.058289478965057914;0.5677077733456639;0.22169385117283785;0.28501163783389855;-0.2799833301378951;-0.8527194111795624
1.4046678567392348;0.05306375016997675;0.5720076496061792;0.22738139316783948;0.2802146914516814;-0.28044514333781556;-0.8522223410578607
1.4090120812726252;0.04758072459414811;0.5764402150449395;0.23334915908995424;0.27523387603313826;-0.28092988368410166;-0.8516740910780778
1.413637562876629;0.041827435834509194;0.5810094653518569;0.2396107918050284;0.27005916721294354;-0.2814382276395369;-0.8510686325648006
1.4185640812289109;0.035790219458537414;0.5857193730936475;0.24618054293755162;0.2646797878940111;-0.28197076239608837;-0.8503991609876588
1.4238128749754944;0.029454676703964684;0.5905738553931532;0.25307327976739785;0.2590841351352107;-0.28252795647136186;-0.8496579905283641
1.429406749475678;0.022805637260762072;0.5955767351364514;0.26030448683861696;0.2532596988624629;-0.28311012409937836;-0.8488364339989145
1.4353701913898298;0.015827121424972158;0.6007316946069622;0.2678902607953291;0.2471929715130864;-0.28371738222030063;-0.8479246661200488
1.4417294901635027;0.008502302019168627;0.6060422202690469;0.2758472966316138;0.24086934765990028;-0.28434959865078174;-0.8469115679289474
